Speed1,E1,N1,Speed2,Alt2,E2,N2,U2,IVS1
14.670926660130725,21508.203702298186,67473.0343663306,11.0289999842937,311.3810000033809,21522.72227277777,67517.60039361416,-230.953341967629,41.27130973858488
14.710538878754752,21507.68987788274,67471.66186623876,11.108999985489929,311.3530000031252,21522.44583399572,67516.5321425693,-230.96908597958003,41.63430891615322
14.824745541453687,21507.163153176483,67470.27079850952,11.268999978273849,311.337000001619,21522.177329714385,67515.43070180662,-230.97250427362115,41.990359978829645
14.915802207129804,21506.6234641076,67468.87968646093,11.406999982784765,311.32300000233954,21521.8933129385,67514.3181144556,-230.9737522083324,42.33557157211291
15.043384431955614,21506.09680296761,67467.47009550278,11.529999986694357,311.3050000017612,21521.593724985163,67513.20543144557,-230.9789471323129,42.68949726201686
15.097401103904929,21505.55717746211,67466.06046022625,11.641999976975114,311.2910000033435,21521.29418885592,67512.0816763278,-230.9800248012835,43.037494374964304
15.187428872884016,21505.004587578096,67464.65078064095,11.831999985247322,311.2610000023713,21520.979118035004,67510.9354692722,-230.99681331780013,43.363844058756094
15.300606657032352,21504.45206148408,67463.22257778439,11.873999989706382,311.25400000189626,21520.664124565865,67509.78950606714,-230.9906034764604,43.70831369109399
15.352565544386144,21503.899535133613,67461.7943749756,12.03099997666996,311.229000002789,21520.333551199998,67508.63218426402,-231.00222207275368,44.03725680382411
15.458026658333177,21503.34707256716,67460.34764889977,12.177999982541492,311.2150000024802,21519.99527440637,67507.463837926,-231.00269739635652,44.3709705012281
15.494552210201096,21502.794609741217,67458.90092287178,12.300999985730035,311.1930000016144,21519.657047450168,67506.27317773995,-231.0109370617999,44.68391727762473
15.64322664934908,21502.22924654931,67457.43562922117,12.39799998696664,311.1860000026055,21519.311092075783,67505.082649952,-231.00415141119893,45.01647983724767
15.719878880468713,21501.663883085897,67455.97033561763,12.512999981977902,311.1540000034952,21518.94953320022,67503.88068938784,-231.0221937978042,45.33324747412786
15.800132210750055,21501.09851935301,67454.50504207054,12.646999985890393,311.1370000029413,21518.580284343807,67502.66774668607,-231.0250931893553,45.637273767021405
15.87215443812276,21500.53321938289,67453.02122525297,12.741999983214033,311.105000004263,21518.195427197712,67501.45459175405,-231.0429389390684,45.95331779353835
15.930286651583696,21499.96791914074,67451.53740848697,12.876999989696936,311.07700000389127,21517.802843008936,67500.23033809256,-231.0566410279735,46.25639693383268
16.070729987549278,21499.389718495306,67450.03502410655,12.934999981133414,311.0490000024751,21517.40251829984,67498.99494330263,-231.07019920929784,46.56832989933254
16.114972213536962,21498.81151756526,67448.53263978005,13.154999974998333,311.0380000017456,21516.994548763185,67497.73747303891,-231.0664968627049,46.857013254444205
16.22506331904506,21498.233380378828,67447.01173218813,13.265999986892698,311.0170000033014,21516.57098774408,67496.47984355525,-231.0727412095233,47.15757657543139
16.307374433631765,21497.65524290585,67445.49082464784,13.361999994888654,310.99200000338743,21516.14745153008,67495.21105718112,-231.08286791092152,47.44774550313246
16.390199991727158,21497.077169168537,67443.95139384545,13.388999984542954,310.9680000026658,21515.723918514228,67493.9422814442,-231.0919949530683,47.75531936059861
16.421581109495012,21496.49909514124,67442.41196309187,13.590999975671023,310.95300000148984,21515.277156050768,67492.65129218102,-231.0918080545721,48.03399816207741
16.462222208253078,21495.92102082405,67440.8725323939,13.705999986409186,310.9400000025384,21514.82262130646,67491.3602975234,-231.089595092312,48.30997058585425
16.584659992493215,21495.342946217123,67439.3331017474,13.810999990935908,310.9160000031188,21514.368087780225,67490.05807179557,-231.0982640739577,48.57544275670075
16.595463324217793,21494.76493533388,67437.7751478391,13.868999984832907,310.895000002937,21513.890266120317,67488.74468348915,-231.1037364492335,48.83961647616243
16.731276652169694,21494.1999523608,67436.19871500054,14.024999984451805,310.87100000306737,21513.412434156377,67487.43126343626,-231.1122089432245,49.11648267170607
16.770888886033422,21493.62200490745,67434.62223787581,14.09699998645118,310.84900000313536,21512.92686833544,67486.10672346747,-231.11853772862543,49.38481616420199
16.826448876853508,21493.04405715304,67433.04576080332,14.240999983585766,310.82400000313845,21512.433551814032,67484.77101059459,-231.12772250905968,49.63996713592483
16.930881098303963,21492.47913731076,67431.45080480183,14.316999991389608,310.80200000307144,21511.93250478723,67483.42418840763,-231.13376366215527,49.89473947691185
17.00959110133348,21491.90131697969,67429.8372812001,14.407999984210033,310.7780000029357,21511.41589313309,67482.07729182664,-231.14175206878448,50.16591604831768
17.08469999054885,21491.33646054941,67428.22380197883,14.534999984849788,310.75900000233275,21510.899336528368,67480.71933374908,-231.1446234597541,50.42220071015089
17.158265543814654,21490.7586396134,67426.61027848299,14.636999985034016,310.7430000016958,21510.36727055256,67479.35023973683,-231.1443247726116,50.66723665122611
17.254466655342213,21490.19384658545,67424.97827604665,14.7469999904128,310.7300000024583,21509.83525287786,67477.97006302973,-231.1409089595956,50.91472665424343
17.328032211521727,21489.629053258464,67423.34627366149,14.794999990218036,310.7050000036481,21509.295415724173,67476.58973260141,-231.1494662784658,51.15941976905305
17.428348873625655,21489.064323628547,67421.69574801017,14.913999982036405,310.68300000172053,21508.75562686648,67475.19831948707,-231.1549064866317,51.411161870716754
